,Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearRemodAdd,MasVnrArea,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageArea,WoodDeckSF,OpenPorchSF,MoSold,YrSold,SalePrice,Totalarea,TotalBsmtFin,TotalSF,TotalBath,TotalPorch,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,GarageFinish_RFn,GarageFinish_Unf,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
1159,1160,60,76.0,9120,6,6,1974,270.0,901,943,933,1876,0,2,1,4,8,1,1974.0,540,0,69,7,2008,5.267171728403014,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
1160,1161,160,24.0,2280,6,5,1978,0.0,855,855,601,1456,0,2,1,3,7,1,1978.0,440,26,0,7,2010,5.164352855784437,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1161,1162,20,73.0,14778,6,7,2006,72.0,1296,1640,0,1640,1,1,0,3,7,1,1993.0,924,108,0,11,2008,5.350248018334163,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
1162,1163,20,109.0,8724,5,5,1968,0.0,894,894,0,894,0,1,0,3,5,1,1968.0,450,0,0,5,2007,5.110589710299249,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1163,1164,90,60.0,12900,4,4,1969,0.0,1198,1258,0,1258,2,0,2,0,6,0,1969.0,400,120,0,1,2008,5.03726310873469,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
1164,1165,80,66.0,16157,5,7,1978,0.0,1360,1432,0,1432,1,1,1,2,5,1,1978.0,588,168,180,6,2007,5.2878017299302265,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1165,1166,20,79.0,9541,7,5,2009,268.0,1502,1502,0,1502,0,2,0,3,7,0,2009.0,644,0,114,9,2009,5.367672672705433,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
1166,1167,20,64.0,10475,8,5,2008,72.0,1694,1694,0,1694,0,2,0,3,7,0,2008.0,776,160,33,2,2010,5.389786062316935,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1167,1168,60,58.0,10852,6,5,2000,0.0,959,959,712,1671,1,2,1,3,7,1,2000.0,472,0,38,2,2006,5.238046103128795,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1168,1169,70,120.0,13728,6,7,1986,0.0,1127,1236,872,2108,0,2,0,4,7,2,1935.0,540,0,0,7,2008,5.371067862271737,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
1169,1170,60,118.0,35760,10,5,1996,1378.0,1930,1831,1796,3627,1,3,1,4,10,1,1995.0,807,361,76,7,2006,5.795880017344075,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1170,1171,80,76.0,9880,6,6,1977,0.0,1096,1118,0,1118,1,1,0,3,6,1,1977.0,358,203,0,7,2008,5.232996110392154,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1171,1172,20,76.0,9120,6,6,1958,0.0,1261,1261,0,1261,1,1,0,3,6,1,1958.0,433,0,0,11,2008,5.212187604403958,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
1172,1173,160,35.0,4017,7,5,2007,0.0,625,625,625,1250,0,2,1,2,5,0,2006.0,625,0,54,3,2008,5.235275876687052,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1173,1174,50,138.0,18030,5,6,1994,0.0,1598,1636,971,3086,0,3,0,3,12,1,1969.0,0,122,0,3,2007,5.302114376956201,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1174,1175,70,80.0,16560,6,8,1950,0.0,952,1170,1175,2345,0,2,1,4,9,1,1932.0,360,0,0,7,2006,5.378397900948138,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1175,1176,50,85.0,10678,8,5,2000,337.0,1683,2129,743,2872,0,2,1,4,9,1,1992.0,541,0,33,4,2007,5.45484486000851,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1176,1177,20,37.0,6951,5,5,1985,0.0,876,923,0,923,1,1,0,3,5,0,1984.0,264,362,0,10,2008,5.077367905284157,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
1177,1178,50,47.0,3950,6,8,2004,0.0,818,818,406,1224,0,1,0,3,5,0,1926.0,210,0,0,12,2009,5.060697840353612,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
1178,1179,50,54.0,7681,5,6,1950,0.0,731,820,523,1343,0,1,1,3,7,1,1921.0,186,192,0,7,2009,5.190051417759206,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
1179,1180,20,77.0,8335,5,5,1954,0.0,0,1124,0,1124,0,1,0,3,5,1,1955.0,0,0,36,4,2006,4.968482948553935,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
1180,1181,60,79.0,11170,7,5,1991,0.0,1216,1298,1216,2514,0,2,1,4,8,0,1990.0,693,0,0,4,2006,5.3979400086720375,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1181,1182,120,64.0,5587,8,5,2008,186.0,1600,1652,0,1652,1,2,0,2,5,1,2008.0,482,162,53,11,2008,5.5938396610812715,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1183,1184,30,60.0,10800,5,6,1950,0.0,1120,1130,0,1130,1,1,0,2,5,1,1970.0,720,229,0,6,2006,5.079181246047625,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
1184,1185,20,50.0,35133,5,4,1963,226.0,1572,1572,0,1572,1,1,1,3,5,2,1963.0,995,0,263,5,2007,5.271144317949078,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
1185,1186,50,60.0,9738,5,7,1950,0.0,784,949,272,1221,1,1,0,4,7,0,1965.0,392,0,0,3,2006,5.020775488193558,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
1186,1187,190,107.0,10615,3,5,1970,0.0,978,1014,685,1699,1,2,0,3,7,0,1920.0,420,0,74,8,2009,4.977723605288848,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1187,1188,20,89.0,12461,8,5,1995,0.0,1624,1624,0,1624,1,2,0,2,5,1,1994.0,757,0,114,7,2006,5.418301291319746,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
1188,1189,60,68.0,8935,7,5,2002,95.0,831,831,829,1660,0,2,1,3,7,0,2002.0,493,144,68,7,2009,5.290034611362518,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
1189,1190,60,60.0,7500,7,5,1999,0.0,994,1028,776,1804,0,2,1,3,7,1,1999.0,442,140,60,6,2010,5.276461804173244,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
1190,1191,190,60.0,32463,4,4,1975,149.0,1249,1622,0,1622,1,1,0,3,7,1,1975.0,1356,439,0,3,2007,5.225309281725863,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1191,1192,160,24.0,2645,8,5,2000,456.0,776,764,677,1441,0,2,1,2,5,0,1999.0,492,206,0,11,2007,5.2405492482825995,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1192,1193,50,60.0,9600,5,8,1994,0.0,702,842,630,1472,0,1,0,3,6,0,1925.0,250,0,0,7,2007,5.096910013008056,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
1193,1194,120,59.0,4500,6,5,1999,425.0,1224,1224,0,1224,1,2,0,2,5,0,1999.0,402,0,304,6,2009,5.217483944213907,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1194,1195,60,80.0,9364,6,7,1969,143.0,663,663,689,1352,0,1,1,4,7,0,1969.0,299,379,36,3,2010,5.198657086954422,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1195,1196,60,51.0,8029,6,5,2005,0.0,728,728,728,1456,0,2,1,3,8,0,2005.0,400,100,24,7,2008,5.2455126678141495,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1196,1197,60,58.0,14054,7,5,2006,0.0,879,879,984,1863,0,2,1,4,9,1,2006.0,660,100,17,11,2006,5.34086036206488,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1197,1198,75,65.0,8850,7,6,1950,0.0,815,815,875,1690,0,1,0,3,7,1,1916.0,225,0,0,7,2006,5.158362492095249,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
1198,1199,20,70.0,9100,7,5,2001,0.0,1212,1212,0,1212,0,2,0,3,6,0,2001.0,573,356,0,6,2009,5.250420002308894,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
1199,1200,20,75.0,11235,4,5,1979,51.0,1051,1382,0,1382,0,1,1,3,6,1,1974.0,459,0,82,10,2006,5.1702617153949575,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
1200,1201,20,71.0,9353,4,5,1970,0.0,864,864,0,864,0,1,0,3,5,0,1972.0,280,0,0,7,2006,5.064645144791936,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
1201,1202,60,80.0,10400,7,5,1998,0.0,866,866,913,1779,0,2,1,3,6,0,1998.0,546,198,36,3,2009,5.296445794206396,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1202,1203,50,50.0,6000,5,8,1997,0.0,884,884,464,1348,1,1,0,3,5,1,1960.0,216,0,0,5,2009,5.068185861746161,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
1203,1204,20,75.0,9750,7,5,2001,171.0,1630,1630,0,1630,0,2,0,3,6,1,2000.0,451,74,234,10,2009,5.328379603438738,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1204,1205,20,78.0,10140,5,6,1975,0.0,1056,1074,0,1074,1,1,1,3,6,0,1975.0,495,0,88,7,2006,5.186108379813206,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1205,1206,20,90.0,14684,7,7,1991,234.0,2158,2196,0,2196,0,2,0,3,7,1,1990.0,701,84,70,6,2009,5.4344092075875,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
1206,1207,20,45.0,8900,4,4,1966,0.0,1056,1056,0,1056,1,1,0,2,5,0,1966.0,384,0,42,11,2006,5.02938377768521,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
1207,1208,20,70.0,9135,6,5,2003,120.0,1682,1700,0,1700,1,2,0,3,7,0,2003.0,544,192,23,5,2006,5.301029995663981,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1208,1209,20,70.0,7763,5,7,1980,0.0,931,1283,0,1283,1,1,0,3,6,0,1980.0,506,0,0,10,2008,5.146128035678238,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
1209,1210,20,85.0,10182,8,5,2006,420.0,1660,1660,0,1660,1,2,0,3,8,1,2006.0,500,322,50,5,2006,5.4623979978989565,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
1210,1211,60,70.0,11218,6,5,1992,0.0,1055,1055,790,1845,0,2,1,3,8,1,1992.0,462,635,104,5,2010,5.276461804173244,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
1211,1212,50,152.0,12134,8,7,2005,0.0,559,1080,672,1752,0,2,0,4,8,0,1988.0,492,325,12,6,2010,5.214843848047698,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
1212,1213,30,50.0,9340,4,6,1950,0.0,672,672,0,672,1,1,0,2,4,0,1941.0,234,0,113,8,2009,5.05307844348342,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
1213,1214,80,54.0,10246,4,9,2001,0.0,648,960,0,960,1,0,0,0,3,0,1965.0,364,88,0,5,2006,5.161368002234975,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1214,1215,85,69.0,10205,5,5,1962,0.0,925,999,0,999,1,1,0,3,6,0,1962.0,300,150,72,5,2006,5.128722284338426,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1215,1216,20,99.0,7094,5,5,1966,0.0,894,894,0,894,0,1,0,3,5,0,1966.0,384,0,0,5,2007,5.096910013008056,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
1216,1217,90,68.0,8930,6,5,1978,0.0,0,1318,584,1902,0,2,0,4,8,0,1978.0,539,0,0,4,2010,5.049218022670182,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
1217,1218,20,72.0,8640,8,5,2009,72.0,1300,1314,0,1314,1,2,0,3,6,0,2009.0,552,135,112,9,2009,5.360699418460499,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
1218,1219,50,52.0,6240,4,5,1950,0.0,0,672,240,912,0,1,0,2,3,0,1953.0,0,0,0,7,2006,4.905795880367869,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
1219,1220,160,21.0,1680,6,5,1971,236.0,672,672,546,1218,0,1,1,3,7,0,1955.0,0,201,0,4,2006,4.9614210940664485,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
1220,1221,20,66.0,7800,5,5,1964,0.0,912,912,0,912,0,1,0,2,5,0,1964.0,288,0,0,11,2006,5.060697840353612,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
1221,1222,20,55.0,8250,5,5,1968,0.0,952,1211,0,1211,0,1,0,3,5,1,1968.0,322,0,63,8,2008,5.127104798364807,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
1222,1223,50,78.0,10496,6,6,1950,320.0,1040,1168,678,1846,0,2,0,3,7,1,1949.0,315,0,0,1,2007,5.155336037465061,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
1223,1224,20,89.0,10680,5,3,1951,44.0,2136,2136,0,2136,0,2,0,4,7,0,1951.0,528,0,30,10,2006,5.139564266175849,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
1224,1225,60,60.0,15384,7,5,2005,0.0,788,788,702,1490,1,2,1,3,8,1,2004.0,388,100,75,2,2008,5.264817823009537,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1225,1226,80,65.0,10482,6,8,1958,63.0,588,1138,0,1138,0,1,0,3,6,0,1958.0,264,224,0,6,2007,5.161368002234975,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1226,1227,60,86.0,14598,6,5,2007,74.0,894,894,1039,1933,0,2,1,4,9,1,2007.0,668,100,18,1,2008,5.330413773349191,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1227,1228,20,72.0,8872,5,8,2008,300.0,912,912,0,912,1,1,0,2,5,0,1992.0,576,0,240,12,2008,5.1673173347481764,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
1228,1229,120,65.0,8769,9,5,2008,766.0,1702,1702,0,1702,1,1,1,1,7,1,2008.0,1052,0,72,10,2008,5.565013833904306,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1229,1230,80,70.0,7910,5,5,1960,0.0,1075,1507,0,1507,0,2,0,4,7,0,1960.0,404,0,0,8,2008,5.103803720955957,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
1230,1231,90,65.0,18890,5,5,1977,1.0,1361,1361,1259,2620,0,2,2,4,12,1,1977.0,600,155,24,8,2007,5.278753600952829,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
